Title	AvgRating	UserCount
Nothing in Common (1986)	3.0727272727272728	110
Bringing Out the Dead (1999)	3.0718132854578095	557
American Pop (1981)	3.0714285714285716	112
Nosferatu a Venezia (1986)	3.0714285714285716	14
Summer of Sam (1999)	3.070886075949367	395
Up at the Villa (2000)	3.0689655172413794	29
Selena (1997)	3.067901234567901	162
Footloose (1984)	3.066666666666667	435
Saludos Amigos (1943)	3.066666666666667	15
Georgia (1995)	3.066666666666667	45
28 Days (2000)	3.0653465346534654	505
Frankie Starlight (1995)	3.0625	16
City Hall (1996)	3.0625	128
Christine (1983)	3.062271062271062	273
Madonna: Truth or Dare (1991)	3.062200956937799	209
Varsity Blues (1999)	3.0601503759398496	266
Stanley & Iris (1990)	3.0588235294117645	68
Stars Fell on Henrietta, The (1995)	3.0588235294117645	17
Kurt & Courtney (1998)	3.0555555555555554	72
To Wong Foo, Thanks for Everything! Julie Newmar (1995)	3.0541871921182264	203
Indian Summer (a.k.a. Alive & Kicking) (1996)	3.054054054054054	74
Michael (1996)	3.0535714285714284	392
Bamboozled (2000)	3.0520833333333335	96
Max Dugan Returns (1983)	3.0520833333333335	96
G.I. Jane (1997)	3.0520646319569122	557
She's All That (1999)	3.051219512195122	410
Sugar Town (1999)	3.05	20
Curdled (1996)	3.05	20
Medicine Man (1992)	3.049429657794677	263
Serial Mom (1994)	3.0488431876606685	389
Two Jakes, The (1990)	3.0483870967741935	62
101 Dalmatians (1996)	3.0467032967032965	364
Romy and Michele's High School Reunion (1997)	3.0463576158940397	755
Little Nemo: Adventures in Slumberland (1992)	3.0454545454545454	22
Grateful Dead (1995)	3.0454545454545454	22
Borrowers, The (1997)	3.0451977401129944	177
Empire Records (1995)	3.044280442804428	271
Man in the Iron Mask, The (1998)	3.0434782608695654	391
Mouse Hunt (1997)	3.0432900432900434	231
Hideous Kinky (1998)	3.0416666666666665	48
Oliver & Company (1988)	3.0416666666666665	144
Escape from the Planet of the Apes (1971)	3.041036717062635	463
Friday the 13th (1980)	3.0410094637223977	317
Beavis and Butt-head Do America (1996)	3.04	475
Tales of Terror (1962)	3.04	25
Committed (2000)	3.0384615384615383	26
Hi-Lo Country, The (1998)	3.0384615384615383	26
True Crime (1999)	3.0381679389312977	131
Love Affair (1994)	3.037974683544304	79
Alien³ (1992)	3.037837837837838	925
All the Vermeers in New York (1990)	3.037037037037037	27
Lost World: Jurassic Park, The (1997)	3.036653386454183	1255
Best Man, The (1999)	3.036036036036036	111
Kronos (1957)	3.0357142857142856	28
Newton Boys, The (1998)	3.033613445378151	119
Detroit Rock City (1999)	3.032520325203252	246
Mummy's Curse, The (1944)	3.032258064516129	31
Corruptor, The (1999)	3.032051282051282	156
Blair Witch Project, The (1999)	3.0315278900565885	1237
That Old Feeling (1997)	3.0294117647058822	34
$1,000,000 Duck (1971)	3.027027027027027	37
Murder at 1600 (1997)	3.0249110320284696	281
Love's Labour's Lost (2000)	3.022222222222222	45
Kissing a Fool (1998)	3.0208333333333335	48
Above the Rim (1994)	3.020408163265306	49
Towering Inferno, The (1974)	3.018796992481203	266
MatchMaker, The (1997)	3.018348623853211	109
Hook (1991)	3.018005540166205	722
Messenger: The Story of Joan of Arc, The (1999)	3.0175953079178885	341
Pushing Tin (1999)	3.016885553470919	533
Threesome (1994)	3.0168539325842696	178
Grumpier Old Men (1995)	3.01673640167364	478
No Mercy (1986)	3.0163934426229506	61
Hero (1992)	3.0161290322580645	186
Barbarella (1968)	3.0155440414507773	386
Distinguished Gentleman, The (1992)	3.0153846153846153	130
Tom and Huck (1995)	3.014705882352941	68
Tommy (1975)	3.014218009478673	211
Road to El Dorado, The (2000)	3.011904761904762	168
Scary Movie (2000)	3.0114192495921697	613
Set It Off (1996)	3.010752688172043	93
My Science Project (1985)	3.0105820105820107	189
Mystery Men (1999)	3.0105509964830013	853
Dirty Work (1998)	3.0074074074074075	135
Father of the Bride Part II (1995)	3.0067567567567566	296
Mercury Rising (1998)	3.003787878787879	264
Arachnophobia (1990)	3.0029261155815656	1367
Couch in New York, A (1996)	3.0	24
City of the Living Dead (Paura nella città dei morti viventi) (1980)	3.0	5
Cotton Mary (1999)	3.0	4
Glass Shield, The (1994)	3.0	11
Cavalcade (1933)	3.0	5
Soft Toilet Seats (1999)	3.0	1
Chain of Fools (2000)	3.0	1
Associate, The (1996)	3.0	50
Getting Away With Murder (1996)	3.0	3
Steal This Movie! (2000)	3.0	40
Babyfever (1994)	3.0	4
Joyriders, The (1999)	3.0	1
Metisse (Café au Lait) (1993)	3.0	2
Paris, France (1993)	3.0	5
Country Life (1994)	3.0	3
Last of the High Kings, The (a.k.a. Summer Fling) (1996)	3.0	1
Johnny 100 Pesos (1993)	3.0	2
Back Stage (2000)	3.0	1
Man of the Year (1995)	3.0	13
Mirage (1995)	3.0	2
Eye for an Eye (1996)	3.0	67
Chinese Box (1997)	3.0	37
Coming Apart (1969)	3.0	2
Convent, The (Convento, O) (1995)	3.0	2
Red Dwarf, The (Le Nain rouge) (1998)	3.0	4
Modern Affair, A (1995)	3.0	3
For Ever Mozart (1996)	3.0	1
Nemesis 2: Nebula (1995)	3.0	1
Foolish (1999)	3.0	1
It Happened Here (1961)	3.0	2
Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)	3.0	14
New Jersey Drive (1995)	3.0	18
Blood and Sand (Sangre y Arena) (1989)	3.0	1
Beauty (1998)	3.0	1
No Looking Back (1998)	3.0	12
Boy Called Hate, A (1995)	3.0	1
Kronos (1973)	3.0	23
Match, The (1999)	3.0	2
Foreign Student (1994)	3.0	2
Master Ninja I (1984)	3.0	2
Aiqing wansui (1994)	3.0	1
Fausto (1993)	3.0	1
Railroaded! (1947)	3.0	3
Went to Coney Island on a Mission From God... Be Back by Five (1998)	3.0	4
Napoleon and Samantha (1972)	3.0	2
Secret Agent, The (1996)	3.0	5
Addiction, The (1995)	3.0	69
April Fool's Day (1986)	3.0	116
Myth of Fingerprints, The (1997)	3.0	50
To Have, or Not (1995)	3.0	2
Relative Fear (1994)	3.0	1
I, Worst of All (Yo, la peor de todas) (1990)	3.0	2
Billy's Holiday (1995)	3.0	1
Me, Myself and Irene (2000)	3.0	560
Trans (1998)	3.0	3
Wooden Man's Bride, The (Wu Kui) (1994)	3.0	1
Macao (1952)	3.0	2
Inferno (1980)	3.0	30
Death in Brunswick (1991)	3.0	1
Shattered Image (1998)	3.0	12
Tainted (1998)	3.0	1
Faithful (1996)	3.0	8
Where the Buffalo Roam (1980)	3.0	71
Slappy and the Stinkers (1998)	3.0	1
Make Them Die Slowly (Cannibal Ferox) (1980)	3.0	1
Montana (1998)	3.0	5
Held Up (2000)	3.0	4
Bye Bye, Love (1995)	3.0	58
Open Season (1996)	3.0	1
Love and a .45 (1994)	3.0	30
Wings of Courage (1995)	3.0	4
Head Above Water (1996)	3.0	17
Full Speed (1996)	3.0	1
Last Dance (1996)	3.0	9
Carmen Miranda: Bananas Is My Business (1994)	3.0	4
Ring, The (1927)	3.0	1
Sweet Nothing (1995)	3.0	2
Show, The (1995)	3.0	2
Project Moon Base (1953)	3.0	1
Music From Another Room (1998)	3.0	26
Telling You (1998)	3.0	1
Yankee Zulu (1994)	3.0	2
An Unforgettable Summer (1994)	3.0	1
Mascara (1999)	3.0	1
Number Seventeen (1932)	3.0	1
James Dean Story, The (1957)	3.0	3
Broken Vessels (1998)	3.0	1
Resurrection Man (1998)	3.0	1
Price of Glory (2000)	3.0	3
Office Killer (1997)	3.0	13
Police Academy (1984)	2.997578692493947	413
Nutty Professor, The (1996)	2.9957805907172994	948
Hope Floats (1998)	2.994832041343669	387
BASEketball (1998)	2.9945355191256833	183
Damien: Omen II (1978)	2.993939393939394	165
Waking the Dead (1999)	2.99290780141844	141
Demolition Man (1993)	2.9921875	640
Babes in Toyland (1961)	2.9876543209876543	162
Fury, The (1978)	2.9859154929577465	71
Fear (1996)	2.984375	128
Practical Magic (1998)	2.983050847457627	236
Breakfast of Champions (1999)	2.9814814814814814	54
Firestarter (1984)	2.9812734082397006	267
Before and After (1996)	2.981132075471698	53
Casper (1995)	2.9806949806949805	259
Airplane II: The Sequel (1982)	2.9802867383512543	558
G. I. Blues (1960)	2.979591836734694	49
She's the One (1996)	2.9785407725321886	233
Tough Guys (1986)	2.978494623655914	93
Apple Dumpling Gang, The (1975)	2.978448275862069	232
Batman Returns (1992)	2.9767216294859358	1031
Pocahontas (1995)	2.9764397905759163	382
Quick and the Dead, The (1995)	2.9760765550239237	418
Scream 2 (1997)	2.975824175824176	455
Bed of Roses (1996)	2.975	120
Gone in 60 Seconds (2000)	2.9743150684931505	584
Shaggy D.A., The (1976)	2.9734513274336285	113
Preacher's Wife, The (1996)	2.9732142857142856	112
Forget Paris (1995)	2.972762645914397	257
Good Mother, The (1988)	2.9705882352941178	34
Twin Peaks: Fire Walk with Me (1992)	2.9693251533742333	163
Benji (1974)	2.967948717948718	156
Fletch Lives (1989)	2.966386554621849	238
Blood In, Blood Out (a.k.a. Bound by Honor) (1993)	2.9642857142857144	28
Andre (1994)	2.963636363636364	55
Theory of Flight, The (1998)	2.962962962962963	27
Twilight (1998)	2.9622641509433962	53
Outrageous Fortune (1987)	2.962162162162162	185
Nightwatch (1997)	2.961038961038961	77
Life (1999)	2.9607843137254903	102
Pet Sematary (1989)	2.960655737704918	305
Two Girls and a Guy (1997)	2.9603960396039604	101
Ilsa, She Wolf of the SS (1974)	2.96	25
Goodbye, Lover (1999)	2.96	25
Alien: Resurrection (1997)	2.958921694480103	779
House of the Spirits, The (1993)	2.9565217391304346	69
Muse, The (1999)	2.9554140127388533	157
No Escape (1994)	2.955056179775281	178
Desperately Seeking Susan (1985)	2.954761904761905	840
First Wives Club, The (1996)	2.952542372881356	295
Anywhere But Here (1999)	2.950310559006211	161
First Knight (1995)	2.9502762430939224	362
Funny Farm (1988)	2.95	240
Legend of 1900, The (Leggenda del pianista sull'oceano) (1998)	2.95	20
Champ, The (1979)	2.9491525423728815	59
Gingerbread Man, The (1998)	2.9473684210526314	95
Mina Tannenbaum (1994)	2.9473684210526314	19
Heartburn (1986)	2.945945945945946	74
Mortal Thoughts (1991)	2.945945945945946	74
Lifeforce (1985)	2.9453551912568305	183
Computer Wore Tennis Shoes, The (1970)	2.9453125	128
Beneath the Planet of the Apes (1970)	2.9452054794520546	365
Black Sheep (1996)	2.9427083333333335	192
Bulletproof (1996)	2.9423076923076925	104
Needful Things (1993)	2.9421487603305785	242
Extreme Measures (1996)	2.9421487603305785	121
No Small Affair (1984)	2.9411764705882355	17
Deep End of the Ocean, The (1999)	2.940828402366864	169
Runaway (1984)	2.9407407407407407	135
My Chauffeur (1986)	2.9393939393939394	66
Amityville Horror, The (1979)	2.9380281690140846	355
For Richer or Poorer (1997)	2.935483870967742	62
Now and Then (1995)	2.9344262295081966	61
Wolf (1994)	2.9338235294117645	272
Honey, I Shrunk the Kids (1989)	2.9330143540669855	1045
Soldier (1998)	2.9310344827586206	290
Robin Hood: Men in Tights (1993)	2.93048128342246	374
Gung Ho (1986)	2.930327868852459	244
Little Big League (1994)	2.93	100
Doctor Dolittle (1998)	2.9297912713472485	527
Alice and Martin (Alice et Martin) (1998)	2.9285714285714284	14
Palmetto (1998)	2.9272727272727272	220
Waterboy, The (1998)	2.926190476190476	420
I'll Be Home For Christmas (1998)	2.925925925925926	27
Mimic (1997)	2.925287356321839	348
Barefoot Executive, The (1971)	2.925	40
Fog, The (1980)	2.9235294117647057	170
Whatever Happened to Aunt Alice? (1969)	2.923076923076923	13
Gold Diggers: The Secret of Bear Mountain (1995)	2.923076923076923	13
Pajama Party (1964)	2.923076923076923	26
Naked in New York (1994)	2.923076923076923	13
European Vacation (1985)	2.9220779220779223	385
Curse of Frankenstein, The (1957)	2.9215686274509802	51
Under Siege 2: Dark Territory (1995)	2.9211822660098523	203
Day of the Beast, The (El Día de la bestia) (1995)	2.92	25
School Daze (1988)	2.918918918918919	74
Bustin' Loose (1981)	2.9183673469387754	49
Sheltering Sky, The (1990)	2.918032786885246	61
Shakes the Clown (1991)	2.917525773195876	97
Normal Life (1996)	2.914285714285714	35
Houseguest (1994)	2.9130434782608696	138
Assassination (1987)	2.9130434782608696	23
In the Mouth of Madness (1995)	2.911917098445596	193
Believers, The (1987)	2.911764705882353	102
Crazy in Alabama (1999)	2.911111111111111	45
'burbs, The (1989)	2.910891089108911	303
Six Days Seven Nights (1998)	2.910828025477707	471
Young Guns II (1990)	2.907859078590786	369
Adventures of Pinocchio, The (1996)	2.9074074074074074	54
Addams Family Values (1993)	2.9071274298056156	463
Brady Bunch Movie, The (1995)	2.9066985645933014	418
Last Man Standing (1996)	2.90625	256
Barenaked in America (1999)	2.90625	32
Ghostbusters II (1989)	2.9061946902654867	565
Bicentennial Man (1999)	2.906005221932115	383
Nina Takes a Lover (1994)	2.9047619047619047	21
Candyman (1992)	2.904580152671756	262
Cat from Outer Space, The (1978)	2.904040404040404	198
Cat's Eye (1985)	2.9012345679012346	162
Mars Attacks! (1996)	2.9003724394785846	1074
Bliss (1997)	2.9	40
Shooter, The (1995)	2.9	10
Bad Company (1995)	2.9	40
Star Maps (1997)	2.9	30
Stigmata (1999)	2.899761336515513	419
Naked Gun 33 1/3: The Final Insult (1994)	2.8980582524271843	412
Golden Child, The (1986)	2.89760348583878	459
Mary Shelley's Frankenstein (1994)	2.8975409836065573	244
Jennifer 8 (1992)	2.896551724137931	116
Celebrity (1998)	2.8958333333333335	96
Aladdin and the King of Thieves (1996)	2.8947368421052633	209
Dear God (1996)	2.893617021276596	94
Communion (a.k.a. Alice, Sweet Alice/Holy Terror) (1977)	2.892857142857143	28
Paulie (1998)	2.892857142857143	168
Speechless (1994)	2.892857142857143	140
Money Pit, The (1986)	2.8923444976076556	418
Bride of Re-Animator (1990)	2.8923076923076922	65
Timecop (1994)	2.889908256880734	436
Amazing Panda Adventure, The (1995)	2.888888888888889	18
Falling in Love Again (1980)	2.888888888888889	9
301, 302 (1995)	2.888888888888889	9
Brokedown Palace (1999)	2.888888888888889	171
Swan Princess, The (1994)	2.888888888888889	54
Phantasm II (1988)	2.8876404494382024	89
Mighty Ducks, The (1992)	2.886426592797784	361
House (1986)	2.8855421686746987	166
Wayne's World 2 (1993)	2.884526558891455	433
200 Cigarettes (1999)	2.883977900552486	181
Telling Lies in America (1997)	2.8823529411764706	17
Virtuosity (1995)	2.8823529411764706	221
Plunkett & MaCleane (1999)	2.880952380952381	42
Psycho Beach Party (2000)	2.88	25
Surviving the Game (1994)	2.879032258064516	124
Playing God (1997)	2.8777777777777778	90
Broken Arrow (1996)	2.876175548589342	638
Ninth Gate, The (2000)	2.8758389261744965	298
Rocky III (1982)	2.8753117206982544	401
Jamaica Inn (1939)	2.875	8
Goofy Movie, A (1995)	2.875	168
Deep Blue Sea (1999)	2.8729096989966556	598
House of Dracula (1945)	2.871794871794872	39
Butcher's Wife, The (1991)	2.871794871794872	195
Robert A. Heinlein's The Puppet Masters (1994)	2.8715083798882683	179
Funeral, The (1996)	2.870967741935484	31
Renaissance Man (1994)	2.870967741935484	248
End of Violence, The (1997)	2.8703703703703702	54
Net, The (1995)	2.869947275922671	569
All Dogs Go to Heaven (1989)	2.869767441860465	215
She's So Lovely (1997)	2.869047619047619	84
Hocus Pocus (1993)	2.8688524590163933	183
Dead Presidents (1995)	2.8687782805429864	221
Mickey Blue Eyes (1999)	2.8683035714285716	448
Predator 2 (1990)	2.8678071539657854	643
Evening Star, The (1996)	2.8666666666666667	90
Fall (1997)	2.8666666666666667	15
Picture Perfect (1997)	2.8641975308641974	162
8MM (1999)	2.863970588235294	272
Multiplicity (1996)	2.8619246861924688	239
Funhouse, The (1981)	2.861111111111111	36
Prancer (1989)	2.86046511627907	43
Puppet Master (1989)	2.859872611464968	157
Bodyguard, The (1992)	2.8594249201277955	626
Lords of Flatbush, The (1974)	2.8588235294117648	85
Devil's Own, The (1997)	2.857638888888889	288
Police Story 4: Project S (Chao ji ji hua) (1993)	2.857142857142857	21
Hurricane Streets (1998)	2.857142857142857	7
Catwalk (1995)	2.857142857142857	7
Carried Away (1996)	2.857142857142857	7
Assassins (1995)	2.857142857142857	126
20 Dates (1998)	2.856115107913669	139
Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996)	2.855855855855856	111
What Planet Are You From? (2000)	2.8555555555555556	180
Screamers (1995)	2.853932584269663	178
Return to Oz (1985)	2.851449275362319	276
Heaven's Prisoners (1996)	2.851063829787234	47
Albino Alligator (1996)	2.851063829787234	94
Tales from the Darkside: The Movie (1990)	2.85	100
Vampires (1998)	2.8497109826589595	173
Return from Witch Mountain (1978)	2.849462365591398	186
Burnt Offerings (1976)	2.849056603773585	53
Glen or Glenda (1953)	2.849056603773585	53
Earthquake (1974)	2.8487394957983194	119
Black and White (1999)	2.847826086956522	92
Hot Spot, The (1990)	2.847826086956522	46
Out to Sea (1997)	2.847457627118644	59
Why Do Fools Fall In Love? (1998)	2.8461538461538463	52
I Love You, Don't Touch Me! (1998)	2.8461538461538463	13
Three to Tango (1999)	2.8446601941747574	103
Conquest of the Planet of the Apes (1972)	2.8435754189944134	358
Kiss of Death (1995)	2.843137254901961	102
To Gillian on Her 37th Birthday (1996)	2.8425925925925926	108
Something to Talk About (1995)	2.841463414634146	164
Plenty (1985)	2.838709677419355	31
Nadine (1987)	2.8363636363636364	55
Message in a Bottle (1999)	2.835294117647059	170
Hot Lead and Cold Feet (1978)	2.8333333333333335	42
Battle for the Planet of the Apes (1973)	2.8333333333333335	312
On Our Merry Way (1948)	2.8333333333333335	6
Original Gangstas (1996)	2.8333333333333335	6
Relax... It's Just Sex (1998)	2.8333333333333335	12
Mighty Peking Man (Hsing hsing wang) (1977)	2.8333333333333335	6
Touch (1997)	2.8333333333333335	24
X: The Unknown (1956)	2.8333333333333335	12
Buddy (1997)	2.8333333333333335	36
Mummy's Tomb, The (1942)	2.8333333333333335	36
Getaway, The (1994)	2.832167832167832	143
American Tail: Fievel Goes West, An (1991)	2.8308457711442787	201
Mighty Joe Young (1998)	2.827777777777778	180
Relic, The (1997)	2.827004219409283	237
Blue Hawaii (1961)	2.8264462809917354	121
Rambo: First Blood Part II (1985)	2.825436408977556	401
Best Men (1997)	2.825	40
Bronco Billy (1980)	2.8238636363636362	176
Species (1995)	2.8236363636363637	550
Asylum (1972)	2.823529411764706	17
Little Rascals, The (1994)	2.822429906542056	107
Splendor (1999)	2.8214285714285716	28
It Takes Two (1995)	2.8214285714285716	28
Wes Craven's New Nightmare (1994)	2.8207171314741037	251
House Party (1990)	2.818713450292398	171
Rocket Man (1997)	2.8181818181818183	88
Twin Town (1997)	2.8181818181818183	11
Story of Us, The (1999)	2.817857142857143	280
Dante's Peak (1997)	2.8161993769470404	321
From the Hip (1987)	2.814814814814815	54
Far From Home: The Adventures of Yellow Dog (1995)	2.8125	32
Life with Mikey (1993)	2.8125	64
Down Periscope (1996)	2.81203007518797	133
Small Soldiers (1998)	2.8104395604395602	364
Days of Thunder (1990)	2.807142857142857	420
Bride of the Monster (1956)	2.8028169014084505	71
Hellbound: Hellraiser II (1988)	2.802395209580838	167
Secret Adventures of Tom Thumb, The (1993)	2.8	25
Queens Logic (1991)	2.8	30
Color Me Blood Red (1965)	2.8	5
Devil Rides Out, The (1968)	2.8	5
In the Line of Duty 2 (1987)	2.8	5
Violets Are Blue... (1986)	2.8	15
Merry War, A (1997)	2.8	10
At First Sight (1999)	2.7972972972972974	74
Judgment Night (1993)	2.7969924812030076	133
Jakob the Liar (1999)	2.7966101694915255	118
Wisdom (1986)	2.795918367346939	49
Hot Shots! Part Deux (1993)	2.7958115183246073	573
Knightriders (1981)	2.7941176470588234	34
Weekend at Bernie's (1989)	2.7935656836461127	373
Clean Slate (1994)	2.7916666666666665	48
Great White Hype, The (1996)	2.791208791208791	91
Heart Condition (1990)	2.789473684210526	19
Dying Young (1991)	2.7890625	128
Phantom, The (1996)	2.7886178861788617	123
Crime and Punishment in Suburbia (2000)	2.787878787878788	33
Mortal Kombat (1995)	2.787781350482315	311
How Stella Got Her Groove Back (1998)	2.7857142857142856	140
Human Traffic (1999)	2.7857142857142856	14
Art of War, The (2000)	2.7847222222222223	144
Awfully Big Adventure, An (1995)	2.782608695652174	23
Hard Target (1993)	2.7824074074074074	216
Drive Me Crazy (1999)	2.7815126050420167	119
Raise the Titanic (1980)	2.78125	32
Rugrats Movie, The (1998)	2.780141843971631	141
Marked for Death (1990)	2.779527559055118	127
Quest for Camelot (1998)	2.7794117647058822	68
Mad City (1997)	2.7787610619469025	113
Eight Days a Week (1997)	2.7777777777777777	18
Faculty, The (1998)	2.7777777777777777	513
I Saw What You Did (1965)	2.7777777777777777	90
Simple Wish, A (1997)	2.7777777777777777	27
That's Life! (1986)	2.7777777777777777	18
Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998)	2.7777777777777777	9
School of Flesh, The (L' École de la chair) (1998)	2.7777777777777777	18
Godzilla (Gojira) (1984)	2.7768595041322315	121
Homeward Bound II: Lost in San Francisco (1996)	2.7761194029850746	67
Class (1983)	2.7751937984496124	129
Gothic (1986)	2.774193548387097	62
Tarantula (1955)	2.774193548387097	62
Very Bad Things (1998)	2.774193548387097	217
Postman, The (1997)	2.7737226277372264	137
Black Hole, The (1979)	2.772881355932203	295
Hotel de Love (1996)	2.772727272727273	22
King Kong vs. Godzilla (Kingukongu tai Gojira) (1962)	2.7720588235294117	136
Jumpin' Jack Flash (1986)	2.770053475935829	374
Metro (1997)	2.77	100
Angels in the Outfield (1994)	2.769230769230769	247
Gossip (2000)	2.768292682926829	82
Reindeer Games (2000)	2.7681660899653977	289
Boomerang (1992)	2.768041237113402	194
Breathless (1983)	2.7674418604651163	129
Portrait of a Lady, The (1996)	2.7674418604651163	43
Amos & Andrew (1993)	2.765432098765432	81
54 (1998)	2.7644787644787643	259
Senseless (1998)	2.7636363636363637	55
Drowning Mona (2000)	2.763157894736842	190
Nine Months (1995)	2.7630331753554502	211
Deuce Bigalow: Male Gigolo (1999)	2.762987012987013	308
Son of Dracula (1943)	2.761904761904762	42
Loaded Weapon 1 (1993)	2.7613636363636362	264
Coyote Ugly (2000)	2.7611940298507465	201
Crash (1996)	2.7588652482269502	141
Pyromaniac's Love Story, A (1995)	2.7586206896551726	29
Communion (1989)	2.7583333333333333	120
Ghost of Frankenstein, The (1942)	2.757575757575758	33
King Kong (1976)	2.7572815533980584	309
Critical Care (1997)	2.7567567567567566	37
Mr. Wonderful (1993)	2.7551020408163267	49
Air America (1990)	2.7549019607843137	306
American Werewolf in Paris, An (1997)	2.7547169811320753	265
Halloween II (1981)	2.753846153846154	195
Money Talks (1997)	2.753846153846154	65
Death Becomes Her (1992)	2.752212389380531	339
Dangerous Ground (1997)	2.75	4
I Got the Hook Up (1998)	2.75	4
Miami Rhapsody (1995)	2.75	40
Trippin' (1999)	2.75	4
Woman of Paris, A (1923)	2.75	8
Late Bloomers (1996)	2.75	4
Man from Down Under, The (1943)	2.75	4
Love Letter, The (1999)	2.75	144
Rosie (1998)	2.75	4
Confessional, The (Le Confessionnal) (1995)	2.75	8
Passion of Mind (1999)	2.75	28
3 Strikes (2000)	2.75	4
Beefcake (1999)	2.75	4
Star Trek V: The Final Frontier (1989)	2.7487765089722673	613
Exorcist III, The (1990)	2.748031496062992	127
187 (1997)	2.7454545454545456	55
Snake Eyes (1998)	2.7454545454545456	495
Low Down Dirty Shame, A (1994)	2.7450980392156863	102
Dark Half, The (1993)	2.7450980392156863	102
Forces of Nature (1999)	2.74468085106383	235
Mr. Jones (1993)	2.74468085106383	47
Guilty as Sin (1993)	2.74468085106383	47
Simply Irresistible (1999)	2.739130434782609	115
Indecent Proposal (1993)	2.737327188940092	217
Shadow Conspiracy (1997)	2.736842105263158	19
Deep Rising (1998)	2.73568281938326	227
Porky's (1981)	2.734513274336283	339
Friends & Lovers (1999)	2.734375	64
Shadow, The (1994)	2.7339901477832513	203
Lord of Illusions (1995)	2.7338129496402876	139
Catfish in Black Bean Sauce (2000)	2.7333333333333334	15
Bait (2000)	2.7333333333333334	45
Scream 3 (2000)	2.733102253032929	577
Canadian Bacon (1994)	2.732620320855615	187
Tales from the Hood (1995)	2.7315436241610738	149
Cujo (1983)	2.730612244897959	245
Cable Guy, The (1996)	2.72987012987013	385
Whipped (2000)	2.72972972972973	37
Waiting to Exhale (1995)	2.7294117647058824	170
Tigger Movie, The (2000)	2.7286821705426356	129
Major Payne (1994)	2.7285714285714286	140
Skulls, The (2000)	2.728476821192053	302
Sour Grapes (1998)	2.727272727272727	11
Shaft's Big Score! (1972)	2.727272727272727	44
Miss Julie (1999)	2.727272727272727	11
Herbie Rides Again (1974)	2.725925925925926	135
Idle Hands (1999)	2.7246376811594204	207
Who's Harry Crumb? (1989)	2.722543352601156	173
Thousand Acres, A (1997)	2.72	50
Hoodlum (1997)	2.72	75
Poison Ivy (1992)	2.7194244604316546	139
Harry and the Hendersons (1987)	2.7181208053691277	298
Urban Legend (1998)	2.7168141592920354	226
Blame It on Rio (1984)	2.716417910447761	201
Stars and Bars (1988)	2.7142857142857144	14
Temptress Moon (Feng Yue) (1996)	2.7142857142857144	7
Late August, Early September (Fin août, début septembre) (1998)	2.7142857142857144	7
Public Access (1993)	2.7142857142857144	7
Acid House, The (1998)	2.7142857142857144	7
Mr. Saturday Night (1992)	2.711864406779661	177
Trigger Effect, The (1996)	2.711864406779661	59
Desperate Measures (1998)	2.7117117117117115	111
Hideaway (1995)	2.7111111111111112	45
Let's Get Harry (1986)	2.710526315789474	38
Crush, The (1993)	2.707865168539326	178
Daylight (1996)	2.7058823529411766	204
I'll Do Anything (1994)	2.7045454545454546	44
Trial and Error (1997)	2.704225352112676	71
Pagemaster, The (1994)	2.7037037037037037	135
Child's Play (1988)	2.702928870292887	239
Beach, The (2000)	2.702127659574468	423
Anatomy (Anatomie) (2000)	2.7	10
Toxic Avenger, The (1985)	2.697802197802198	182
Whatever It Takes (2000)	2.697674418604651	43
Milk Money (1994)	2.692982456140351	228
Loss of Sexual Innocence, The (1999)	2.6923076923076925	26
'Til There Was You (1997)	2.6923076923076925	52
Godzilla 2000 (Gojira ni-sen mireniamu) (1999)	2.6923076923076925	143
Disturbing Behavior (1998)	2.68944099378882	161
Down to You (2000)	2.6885245901639343	122
Halloween: H20 (1998)	2.6884422110552766	199
Odd Couple II, The (1998)	2.6875	64
Inkwell, The (1994)	2.6857142857142855	35
Bean (1997)	2.685	200
Rough Magic (1995)	2.6842105263157894	19
Walking Dead, The (1995)	2.6842105263157894	19
Monkey Shines (1988)	2.6832298136645965	161
Dick Tracy (1990)	2.6826923076923075	624
Lulu on the Bridge (1998)	2.6818181818181817	22
Woman on Top (2000)	2.681159420289855	69
That Darn Cat! (1997)	2.6808510638297873	94
Mike's Murder (1984)	2.6785714285714284	28
Switchblade Sisters (1975)	2.6785714285714284	28
Teenage Mutant Ninja Turtles (1990)	2.6779026217228465	534
Light of Day (1987)	2.6774193548387095	31
Karate Kid, Part II, The (1986)	2.6771488469601676	477
Polish Wedding (1998)	2.6769230769230767	65
Dead Man on Campus (1998)	2.6769230769230767	130
Diabolique (1996)	2.676056338028169	71
Firestorm (1998)	2.675324675324675	77
Son in Law (1993)	2.674757281553398	206
Drop Zone (1994)	2.6744186046511627	129
Blind Date (1987)	2.6714285714285713	210
Death Wish II (1982)	2.6705882352941175	85
Condorman (1981)	2.668965517241379	145
Out-of-Towners, The (1999)	2.6683417085427137	199
Santa Claus: The Movie (1985)	2.6681614349775784	223
Mummy's Hand, The (1940)	2.6666666666666665	33
Pompatus of Love, The (1996)	2.6666666666666665	33
Jail Bait (1954)	2.6666666666666665	12
Separation, The (La Séparation) (1994)	2.6666666666666665	3
Rent-a-Kid (1995)	2.6666666666666665	6
